,n_viajes
2021-05-04 06:00:00,215.269
2021-05-04 07:00:00,186.37800000000001
2021-05-04 08:00:00,188.036
2021-05-04 09:00:00,187.61
2021-05-04 10:00:00,188.455
2021-05-04 11:00:00,202.467
2021-05-04 12:00:00,336.763
2021-05-04 13:00:00,393.789
2021-05-04 14:00:00,248.348
2021-05-04 15:00:00,155.753
2021-05-04 16:00:00,245.858
2021-05-04 17:00:00,210.579
2021-05-04 18:00:00,286.823
2021-05-04 19:00:00,305.491
2021-05-04 20:00:00,205.681
2021-05-04 21:00:00,260.122
2021-05-04 22:00:00,64.09700000000001
2021-05-04 23:00:00,69.976
2021-05-05 00:00:00,40.999
2021-05-05 01:00:00,50.82
2021-05-05 02:00:00,14.268
2021-05-05 03:00:00,7.047
2021-05-05 04:00:00,39.437
2021-05-05 05:00:00,68.173
2021-05-05 06:00:00,114.045
2021-05-05 07:00:00,213.907
2021-05-05 08:00:00,206.092
2021-05-05 09:00:00,82.338
2021-05-05 10:00:00,175.673
2021-05-05 11:00:00,170.087
2021-05-05 12:00:00,242.813
2021-05-05 13:00:00,356.951
2021-05-05 14:00:00,301.241
2021-05-05 15:00:00,245.91
2021-05-05 16:00:00,142.623
2021-05-05 17:00:00,277.543
2021-05-05 18:00:00,318.985
2021-05-05 19:00:00,165.778
2021-05-05 20:00:00,148.38400000000001
2021-05-05 21:00:00,229.714
2021-05-05 22:00:00,32.666
2021-05-05 23:00:00,55.669
2021-05-06 00:00:00,30.762999999999998
2021-05-06 01:00:00,88.577
2021-05-06 02:00:00,13.208
2021-05-06 03:00:00,17.845
2021-05-06 04:00:00,35.06
2021-05-06 05:00:00,92.376
2021-05-06 06:00:00,155.849
2021-05-06 07:00:00,233.895
2021-05-06 08:00:00,311.646
2021-05-06 09:00:00,152.202
2021-05-06 10:00:00,132.359
2021-05-06 11:00:00,167.858
2021-05-06 12:00:00,220.44899999999998
2021-05-06 13:00:00,379.954
2021-05-06 14:00:00,341.676
2021-05-06 15:00:00,223.922
2021-05-06 16:00:00,296.942
2021-05-06 17:00:00,257.848
2021-05-06 18:00:00,365.043
2021-05-06 19:00:00,325.144
2021-05-06 20:00:00,302.753
2021-05-06 21:00:00,76.728
2021-05-06 22:00:00,144.198
2021-05-06 23:00:00,53.504
2021-05-07 00:00:00,40.974000000000004
2021-05-07 01:00:00,66.28399999999999
2021-05-07 02:00:00,29.358
2021-05-07 03:00:00,46.78
2021-05-07 04:00:00,21.292
2021-05-07 05:00:00,87.777
2021-05-07 06:00:00,97.102
2021-05-07 07:00:00,198.94
2021-05-07 08:00:00,267.29
2021-05-07 09:00:00,166.574
2021-05-07 10:00:00,164.942
2021-05-07 11:00:00,113.904
2021-05-07 12:00:00,258.207
2021-05-07 13:00:00,291.09
2021-05-07 14:00:00,384.331
2021-05-07 15:00:00,293.064
2021-05-07 16:00:00,256.627
2021-05-07 17:00:00,225.232
2021-05-07 18:00:00,438.853
2021-05-07 19:00:00,267.044
2021-05-07 20:00:00,236.892
2021-05-07 21:00:00,231.328
2021-05-07 22:00:00,126.273
2021-05-07 23:00:00,71.946
2021-05-08 00:00:00,37.135
2021-05-08 01:00:00,24.564
2021-05-08 02:00:00,33.815
2021-05-08 03:00:00,28.186
2021-05-08 04:00:00,7.134
2021-05-08 05:00:00,99.961
2021-05-08 06:00:00,108.89699999999999
2021-05-08 07:00:00,126.488
2021-05-08 08:00:00,253.002
2021-05-08 09:00:00,146.91
2021-05-08 10:00:00,259.601
2021-05-08 11:00:00,344.23
2021-05-08 12:00:00,228.342
2021-05-08 13:00:00,223.503
2021-05-08 14:00:00,275.57800000000003
2021-05-08 15:00:00,182.389
2021-05-08 16:00:00,404.064
2021-05-08 17:00:00,198.353
2021-05-08 18:00:00,229.471
2021-05-08 19:00:00,264.796
2021-05-08 20:00:00,198.546
2021-05-08 21:00:00,193.964
2021-05-08 22:00:00,188.466
2021-05-08 23:00:00,72.051
2021-05-09 00:00:00,54.928
2021-05-09 01:00:00,51.782000000000004
2021-05-09 02:00:00,33.118
2021-05-09 03:00:00,22.117
2021-05-09 04:00:00,36.092
2021-05-09 05:00:00,47.563
2021-05-09 06:00:00,52.517
2021-05-09 07:00:00,75.387
2021-05-09 08:00:00,204.124
2021-05-09 09:00:00,205.584
2021-05-09 10:00:00,211.66
2021-05-09 11:00:00,285.212
2021-05-09 12:00:00,276.456
2021-05-09 13:00:00,261.139
2021-05-09 14:00:00,166.004
2021-05-09 15:00:00,269.375
2021-05-09 16:00:00,207.387
2021-05-09 17:00:00,171.424
2021-05-09 18:00:00,294.318
2021-05-09 19:00:00,187.064
2021-05-09 20:00:00,129.656
2021-05-09 21:00:00,112.154
2021-05-09 22:00:00,181.897
2021-05-09 23:00:00,73.46
